TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity
dbo	HIPOTESE_ACIDENTAL	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	HIPOTESE_ACIDENTAL	CD_USUARIO	int	4	10	0	YES	NO
dbo	HISTORICO_ATIVIDADE_USUARIO	CD_HISTORICO_ATIVIDADE_USUARIO	int	4	10	0	NO	YES
dbo	HISTORICO_ATIVIDADE_USUARIO	CD_USUARIO	int	4	10	0	YES	NO
dbo	HISTORICO_ATIVIDADE_USUARIO	ATIVIDADE_USUARIO	varchar	500	0	0	YES	NO
dbo	HISTORICO_ATIVIDADE_USUARIO	NOME_PROCEDURE	varchar	100	0	0	YES	NO
dbo	HISTORICO_ATIVIDADE_USUARIO	CD_OBJETO	int	4	10	0	YES	NO
dbo	HISTORICO_ATIVIDADE_USUARIO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	HISTORICO_ATIVIDADE_USUARIO	nome_tabela	varchar	100	0	0	YES	NO
dbo	HISTORICO_ATIVIDADE_USUARIO	MODULO	varchar	100	0	0	YES	NO
dbo	HISTORICO_ATIVIDADE_USUARIO	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	HISTORICO_ELOGIO_EMAIL	CD_HISTORIO_ELOGIO_EMAIL	int	4	10	0	NO	YES
dbo	HISTORICO_ELOGIO_EMAIL	LISTA_EMAIL	varchar	200	0	0	NO	NO
dbo	HISTORICO_ELOGIO_EMAIL	CD_OUVIDORIA	int	4	10	0	NO	NO
dbo	HISTORICO_ELOGIO_EMAIL	CD_USUARIO_MANIPULADOR	int	4	10	0	NO	NO
dbo	HISTORICO_ELOGIO_EMAIL	DH_TIMESTAMP	datetime	8	23	3	NO	NO
dbo	HISTORICO_MODULO_SERVIDOR	CD_HISTORICO_MODULO_SERVIDOR	int	4	10	0	NO	YES
dbo	HISTORICO_MODULO_SERVIDOR	CD_USUARIO	int	4	10	0	YES	NO
dbo	HISTORICO_MODULO_SERVIDOR	LOGIN_USUARIO	varchar	100	0	0	YES	NO
dbo	HISTORICO_MODULO_SERVIDOR	ATIVIDADE_USUARIO	varchar	200	0	0	YES	NO
dbo	HISTORICO_MODULO_SERVIDOR	NOME_PROCEDURE	varchar	100	0	0	YES	NO
dbo	HISTORICO_MODULO_SERVIDOR	NOME_TABELA	varchar	100	0	0	YES	NO
dbo	HISTORICO_MODULO_SERVIDOR	CD_STATUS	bit	1	1	0	YES	NO
dbo	HISTORICO_MODULO_SERVIDOR	CD_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	HORAS	CD_HORA	int	4	10	0	YES	NO
dbo	HORAS	INTERVALO_HORA	varchar	14	0	0	YES	NO
dbo	ICONE_OCORRENCIA	CD_ICONE_OCORRENCIA	int	4	10	0	NO	YES
dbo	ICONE_OCORRENCIA	NOME	varchar	100	0	0	YES	NO
dbo	ICONE_OCORRENCIA	CD_STATUS	bit	1	1	0	YES	NO
dbo	ICONE_OCORRENCIA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	ICONE_OCORRENCIA	URL_ICONE	varchar	500	0	0	YES	NO
dbo	IDADE	MINIMO	int	4	10	0	YES	NO
dbo	IDADE	MAXIMO	int	4	10	0	YES	NO
dbo	IDADE	NOME	varchar	50	0	0	YES	NO
dbo	ILUMINACAO	CD_ILUMINACAO	int	4	10	0	NO	YES
dbo	ILUMINACAO	ILUMINACAO	varchar	500	0	0	YES	NO
dbo	ILUMINACAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	ILUMINACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	IMAGEM	CD_IMAGEM	int	4	10	0	NO	YES
dbo	IMAGEM	URL	varchar	1000	0	0	NO	NO
dbo	IMAGEM	NOME	varchar	100	0	0	YES	NO
dbo	IMAGEM	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	IMAGEM	CD_STATUS	bit	1	1	0	YES	NO
dbo	IMAGEM	CD_RESOLUCAO_PMV	int	4	10	0	YES	NO
dbo	IMAGEM	CD_CONCESSAO	int	4	10	0	YES	NO
dbo	IMPACTO	CD_IMPACTO	int	4	10	0	NO	YES
dbo	IMPACTO	IMPACTO	varchar	100	0	0	YES	NO
dbo	IMPACTO	CD_USUARIO	int	4	10	0	YES	NO
dbo	IMPACTO	CD_STATUS	bit	1	1	0	YES	NO
dbo	IMPACTO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	INDICIOS_INGESTAO_ALCOOL	CD_INDICIOS_INGESTAO_ALCOOL	int	4	10	0	NO	YES
dbo	INDICIOS_INGESTAO_ALCOOL	NOME	varchar	100	0	0	YES	NO
dbo	INDICIOS_INGESTAO_ALCOOL	CD_STATUS	bit	1	1	0	YES	NO
dbo	INDICIOS_INGESTAO_ALCOOL	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	INFORMACAO_ITENS	CD_INFORMACAO_ITENS	int	4	10	0	NO	YES
dbo	INFORMACAO_ITENS	NOME	varchar	200	0	0	NO	NO
dbo	INFORMACAO_ITENS	DH_TIMESTAMP	datetime	8	23	3	NO	NO
dbo	INFORMACAO_ITENS	CD_STATUS	bit	1	1	0	NO	NO
dbo	INFORMACOES_GERAIS	CD_INFORMACOES_GERAIS	int	4	10	0	NO	YES
dbo	INFORMACOES_GERAIS	INFO_SISCROD	varchar	255	0	0	YES	NO
dbo	INFORMACOES_GERAIS	QUANTIDADE	int	4	10	0	YES	NO
dbo	INFORMACOES_GERAIS	CD_STATUS	bit	1	1	0	YES	NO
dbo	INFORMACOES_GERAIS	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	INSUMOS	CD_INSUMO	int	4	10	0	NO	YES
dbo	INSUMOS	DESCRICAO	varchar	100	0	0	YES	NO
dbo	INSUMOS	CODIGO	varchar	50	0	0	YES	NO
dbo	INSUMOS	IMAGEM	varchar	500	0	0	YES	NO
dbo	INSUMOS	CD_STATUS	bit	1	1	0	YES	NO
dbo	INSUMOS	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	INSUMOS	GUID_IMAGEM	varchar	100	0	0	YES	NO
dbo	INSUMOS	CD_GRUPO	int	4	10	0	YES	NO
dbo	INSUMOS	CD_SUBGRUPO	int	4	10	0	YES	NO
dbo	INSUMOS	GRUPO	varchar	100	0	0	YES	NO
dbo	INSUMOS	SUBGRUPO	varchar	100	0	0	YES	NO
dbo	INTERFERENCIA	CD_INTERFERENCIA	int	4	10	0	NO	YES
dbo	INTERFERENCIA	INTERFERENCIA	varchar	100	0	0	YES	NO
dbo	INTERFERENCIA	CD_STATUS	bit	1	1	0	NO	NO
dbo	INTERFERENCIA	DH_TIMESTAMP	datetime	8	23	3	NO	NO
dbo	INTERFERENCIA_PISTA	CD_INTERFERENCIA_PISTA	int	4	10	0	NO	YES
dbo	INTERFERENCIA_PISTA	NOME	varchar	100	0	0	YES	NO
dbo	INTERFERENCIA_PISTA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	INTERSECAO_PISTA	CD_INTERSECAO_PISTA	int	4	10	0	NO	YES
dbo	INTERSECAO_PISTA	NOME	varchar	200	0	0	YES	NO
dbo	INTERSECAO_PISTA	CD_STATUS	bit	1	1	0	YES	NO
dbo	INTERSECAO_PISTA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	ivrservices	id	int	4	10	0	NO	YES
dbo	ivrservices	protocol	varchar	40	0	0	YES	NO
dbo	ivrservices	calldate	datetime	8	23	3	YES	NO
dbo	ivrservices	uniqueid	varchar	64	0	0	YES	NO
dbo	ivrservices	ivrnav	varchar	60	0	0	YES	NO
dbo	ivrservices	cid	varchar	50	0	0	YES	NO
dbo	ivrservices	type	varchar	10	0	0	YES	NO
dbo	ivrservices	status	varchar	20	0	0	YES	NO
dbo	ivrservices	exten	int	4	10	0	YES	NO
dbo	ivrservices	callfilename	varchar	300	0	0	YES	NO
dbo	JANELA	CD_JANELA	int	4	10	0	NO	YES
dbo	JANELA	NOME	varchar	100	0	0	NO	NO
dbo	JANELA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	JANELA	DH_ALTERACAO	datetime	8	23	3	YES	NO
dbo	JANELA	CD_STATUS	bit	1	1	0	YES	NO
dbo	JUSTIFICATIVA_ATRASO	CD_JUSTIFICATIVA_ATRASO	int	4	10	0	NO	YES
dbo	JUSTIFICATIVA_ATRASO	CD_CONCESSAO	int	4	10	0	NO	NO
dbo	JUSTIFICATIVA_ATRASO	DESCRICAO	varchar	256	0	0	NO	NO
dbo	JUSTIFICATIVA_ATRASO	SIGLA	varchar	10	0	0	NO	NO
dbo	JUSTIFICATIVA_ATRASO	CD_ESTADO_OBJETO	int	4	10	0	NO	NO
dbo	JUSTIFICATIVA_ATRASO	CD_TIPO_CONGESTIONAMENTO	int	4	10	0	NO	NO
dbo	JUSTIFICATIVA_ATRASO	CD_STATUS	bit	1	1	0	YES	NO
dbo	JUSTIFICATIVA_ATRASO	CD_USUARIO	int	4	10	0	NO	NO
dbo	JUSTIFICATIVA_ATRASO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	JUSTIFICATIVA_ATRASO	DH_INICIO	datetime2	7	23	3	NO	NO
dbo	JUSTIFICATIVA_ATRASO	DH_FIM	datetime2	7	23	3	NO	NO
dbo	JUSTIFICATIVA_INSPECAO	CD_JUSTIFICATIVA_INSPECAO	int	4	10	0	NO	YES
dbo	JUSTIFICATIVA_INSPECAO	JUSTIFICATIVA_INSPECAO	varchar	100	0	0	YES	NO
dbo	JUSTIFICATIVA_INSPECAO	SIGLA	varchar	10	0	0	YES	NO
dbo	JUSTIFICATIVA_INSPECAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	JUSTIFICATIVA_INSPECAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	JUSTIFICATIVA_TRECHO_INSPECAO_DETALHE	CD_JUSTIFICATIVA_TRECHO_INSPECAO_DETALHE	int	4	10	0	NO	YES
dbo	JUSTIFICATIVA_TRECHO_INSPECAO_DETALHE	CD_JUSTIFICATIVA_INSPECAO	int	4	10	0	YES	NO
dbo	JUSTIFICATIVA_TRECHO_INSPECAO_DETALHE	CD_TRECHO_INSPECAO_DETALHE	int	4	10	0	YES	NO
dbo	JUSTIFICATIVA_TRECHO_INSPECAO_DETALHE	OBSERVACAO	varchar	200	0	0	YES	NO
dbo	JUSTIFICATIVA_TRECHO_INSPECAO_DETALHE	CD_USUARIO	int	4	10	0	YES	NO
dbo	JUSTIFICATIVA_TRECHO_INSPECAO_DETALHE	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LINKS_TELEFONES_UTEIS	CD_LINKS_TELEFONES_UTEIS	int	4	10	0	NO	YES
dbo	LINKS_TELEFONES_UTEIS	IDENTIFICACAO	varchar	100	0	0	YES	NO
dbo	LINKS_TELEFONES_UTEIS	TELEFONE	varchar	100	0	0	YES	NO
dbo	LINKS_TELEFONES_UTEIS	LINK	varchar	100	0	0	YES	NO
dbo	LINKS_TELEFONES_UTEIS	OBSERVACAO	varchar	300	0	0	YES	NO
dbo	LINKS_TELEFONES_UTEIS	CD_USUARIO	int	4	10	0	YES	NO
dbo	LINKS_TELEFONES_UTEIS	CD_STATUS	bit	1	1	0	YES	NO
dbo	LINKS_TELEFONES_UTEIS	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LINKS_TELEFONES_UTEIS	CD_TIPO_LINKS_TELEFONES_UTEIS	int	4	10	0	YES	NO
dbo	LOCAL_CONSERVACAO	CD_LOCAL_CONSERVACAO	int	4	10	0	NO	YES
dbo	LOCAL_CONSERVACAO	LOCAL_CONSERVACAO	varchar	MAX	0	0	YES	NO
dbo	LOCAL_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOCAL_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOCAL_CONSERVACAO	ID_PISTA_SIGECON	int	4	10	0	YES	NO
dbo	LOCAL_DESTINO_ANIMAL	CD_LOCAL_DESTINO_ANIMAL	int	4	10	0	NO	YES
dbo	LOCAL_DESTINO_ANIMAL	NOME	varchar	100	0	0	YES	NO
dbo	LOCAL_DESTINO_ANIMAL	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOCAL_DESTINO_ANIMAL	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOCAL_DESTINO_REMOCAO	CD_LOCAL_DESTINO_REMOCAO	int	4	10	0	NO	YES
dbo	LOCAL_DESTINO_REMOCAO	NOME	varchar	100	0	0	YES	NO
dbo	LOCAL_DESTINO_REMOCAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOCAL_DESTINO_REMOCAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOCAL_DESTINO_REMOCAO	KM_METRO	decimal	9	18	3	YES	NO
dbo	LOCAL_DESTINO_REMOCAO	RODOVIA_AGRUPAMENTO	varchar	30	0	0	YES	NO
dbo	LOCAL_DESTINO_REMOCAO	LATITUDE	decimal	9	18	14	YES	NO
dbo	LOCAL_DESTINO_REMOCAO	LONGITUDE	decimal	9	18	14	YES	NO
dbo	LOCAL_DESTINO_VITIMA	CD_LOCAL_DESTINO_VITIMA	int	4	10	0	NO	YES
dbo	LOCAL_DESTINO_VITIMA	NOME	varchar	100	0	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOCAL_DESTINO_VITIMA	KM_METRO	decimal	9	18	3	YES	NO
dbo	LOCAL_DESTINO_VITIMA	CD_RODOVIA	int	4	10	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA	LOCALIDADE	varchar	100	0	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA	TELEFONE	varchar	100	0	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA	LATITUDE	decimal	9	18	9	YES	NO
dbo	LOCAL_DESTINO_VITIMA	LONGITUDE	decimal	9	18	9	YES	NO
dbo	LOCAL_DESTINO_VITIMA_BKP	CD_LOCAL_DESTINO_VITIMA	int	4	10	0	NO	YES
dbo	LOCAL_DESTINO_VITIMA_BKP	NOME	varchar	100	0	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA_BKP	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA_BKP	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOCAL_DESTINO_VITIMA_BKP	KM_METRO	decimal	9	18	3	YES	NO
dbo	LOCAL_DESTINO_VITIMA_BKP	CD_RODOVIA	int	4	10	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA_BKP	LOCALIDADE	varchar	100	0	0	YES	NO
dbo	LOCAL_DESTINO_VITIMA_BKP	TELEFONE	varchar	100	0	0	YES	NO
dbo	LOCAL_ENTERRO_ANIMAL	CD_LOCAL_ENTERRO_ANIMAL	int	4	10	0	NO	YES
dbo	LOCAL_ENTERRO_ANIMAL	RODOVIA	varchar	50	0	0	YES	NO
dbo	LOCAL_ENTERRO_ANIMAL	KM_INICIO	decimal	5	7	3	YES	NO
dbo	LOCAL_ENTERRO_ANIMAL	KM_FIM	decimal	5	7	3	YES	NO
dbo	LOCAL_ENTERRO_ANIMAL	BL_PERMITIDO	bit	1	1	0	YES	NO
dbo	LOCAL_ENTERRO_ANIMAL	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOCAL_ENTERRO_ANIMAL	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOCAL_ENTERRO_ANIMAL	OBSERVACAO	varchar	200	0	0	YES	NO
dbo	LOCAL_ENTERRO_ANIMAL	EXTENSAO	decimal	5	7	3	YES	NO
dbo	LOCAL_LESAO	CD_LOCAL_LESAO	int	4	10	0	NO	YES
dbo	LOCAL_LESAO	LOCAL_LESAO	varchar	100	0	0	NO	NO
dbo	LOCAL_LESAO	SIGLA	varchar	50	0	0	NO	NO
dbo	LOCAL_LESAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOCAL_LESAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOCAL_LESAO	CODIGO	int	4	10	0	YES	NO
dbo	LOCAL_LESAO	ORIENTACAO_1	varchar	500	0	0	YES	NO
dbo	LOCAL_LESAO	ORIENTACAO_2	varchar	500	0	0	YES	NO
dbo	LOCAL_MANUTENCAO	CD_LOCAL_MANUTENCAO	int	4	10	0	NO	YES
dbo	LOCAL_MANUTENCAO	NOME	varchar	30	0	0	YES	NO
dbo	LOCAL_MANUTENCAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOCAL_MANUTENCAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO	CD_LOG_ATUALIZACAO_ATIVO	int	4	10	0	NO	YES
dbo	LOG_ATUALIZACAO_ATIVO	CD_SERVIDOR	int	4	10	0	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO	DH_INICIO_ATUALIZACAO	datetime	8	23	3	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO	DH_FIM_ATUALIZACAO	datetime	8	23	3	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO	BL_ERRO	bit	1	1	0	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO	DSC_ERRO	varchar	MAX	0	0	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	CD_LOG_ATUALIZACAO_ATIVO_TRACING	int	4	10	0	NO	YES
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	CD_LOG_ATUALIZACAO_ATIVO	int	4	10	0	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	OPERACAO_TRACING	varchar	MAX	0	0	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	CD_STATUS_OPERACAO	int	4	10	0	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	DH_INICIO_TRACING	datetime	8	23	3	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	DH_FIM_TRACING	datetime	8	23	3	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	OBSERVACAO	varchar	MAX	0	0	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_ATUALIZACAO_ATIVO_TRACING	CD_ATIVO	int	4	10	0	YES	NO
dbo	LOG_HISTORICO_ATENDIMENTO	CD_LOG_HISTORICO_ATENDIMENTO	int	4	10	0	NO	YES
dbo	LOG_HISTORICO_ATENDIMENTO	CD_OUVIDORIA	int	4	10	0	YES	NO
dbo	LOG_HISTORICO_ATENDIMENTO	CD_USUARIO	int	4	10	0	YES	NO
dbo	LOG_HISTORICO_ATENDIMENTO	ACAO	varchar	500	0	0	YES	NO
dbo	LOG_HISTORICO_ATENDIMENTO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_ivrservices	protocol	varchar	40	0	0	YES	NO
dbo	LOG_ivrservices	calldate	datetime	8	23	3	YES	NO
dbo	LOG_ivrservices	uniqueid	varchar	64	0	0	YES	NO
dbo	LOG_ivrservices	ivrnav	varchar	60	0	0	YES	NO
dbo	LOG_ivrservices	cid	varchar	50	0	0	YES	NO
dbo	LOG_ivrservices	type	varchar	10	0	0	YES	NO
dbo	LOG_ivrservices	status	varchar	20	0	0	YES	NO
dbo	LOG_ivrservices	exten	int	4	10	0	YES	NO
dbo	LOG_ivrservices	callfilename	varchar	300	0	0	YES	NO
dbo	LOG_ivrservices	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_LEITURAS_CONFIGURACAO_EMAIL	CD_LOG_LEITURAS_CONFIGURACAO_EMAIL	bigint	8	19	0	NO	YES
dbo	LOG_LEITURAS_CONFIGURACAO_EMAIL	CD_MODULO	int	4	10	0	NO	NO
dbo	LOG_LEITURAS_CONFIGURACAO_EMAIL	DH_TIMESTAMP	datetime	8	23	3	NO	NO
dbo	LOG_OCORRENCIA_EMAIL	CD_LOG_OCORRENCIA_EMAIL	int	4	10	0	NO	YES
dbo	LOG_OCORRENCIA_EMAIL	CD_OCORRENCIA	int	4	10	0	NO	NO
dbo	LOG_OCORRENCIA_EMAIL	CD_GRUPO	int	4	10	0	NO	NO
dbo	LOG_OCORRENCIA_EMAIL	BL_SUCESSO	bit	1	1	0	YES	NO
dbo	LOG_OCORRENCIA_EMAIL	MSG_ERRO	varchar	MAX	0	0	YES	NO
dbo	LOG_OCORRENCIA_EMAIL	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_OCORRENCIA_EMAIL	DESTINATARIOS	varchar	MAX	0	0	YES	NO
dbo	LOG_OCORRENCIA_EMAIL	MSG_CORPO	varchar	MAX	0	0	YES	NO
dbo	LOG_OCORRENCIA_PROCEDURES	CD_OCORRENCIA_PROCEDURES	int	4	10	0	NO	YES
dbo	LOG_OCORRENCIA_PROCEDURES	CD_OCORRENCIA	int	4	10	0	YES	NO
dbo	LOG_OCORRENCIA_PROCEDURES	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	LOG_OCORRENCIA_PROCEDURES	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_OCORRENCIA_PROCEDURES	CONSULTA	varchar	MAX	0	0	YES	NO
dbo	LOG_OUVIDORIA	CD_LOG_OUVIDORIA	int	4	10	0	NO	YES
dbo	LOG_OUVIDORIA	LOG	varchar	MAX	0	0	YES	NO
dbo	LOG_OUVIDORIA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_OUVIDORIA_AREA	CD_LOG_OUVIDORIA_AREA	int	4	10	0	NO	YES
dbo	LOG_OUVIDORIA_AREA	LOG	varchar	MAX	0	0	YES	NO
dbo	LOG_OUVIDORIA_AREA	DADOS_MANIPULADOS	varchar	MAX	0	0	YES	NO
dbo	LOG_OUVIDORIA_AREA	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	LOG_OUVIDORIA_AREA	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	CD_LOG_OUVIDORIA_EMAIL	int	4	10	0	NO	YES
dbo	LOG_OUVIDORIA_EMAIL	CD_OUVIDORIA	int	4	10	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	CD_AREA	int	4	10	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	EMAIL	varchar	3000	0	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	BL_SUCESSO	bit	1	1	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	MSG_ERRO	varchar	8000	0	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	BL_ENCAMINHAMENTO_MANUAL	bit	1	1	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	PROTOCOLO	varchar	MAX	0	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL	MSG_CORPO	varchar	MAX	0	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL_USUARIO	CD_LOG_OUVIDORIA_EMAIL_USUARIO	int	4	10	0	NO	YES
dbo	LOG_OUVIDORIA_EMAIL_USUARIO	CD_OUVIDORIA	int	4	10	0	NO	NO
dbo	LOG_OUVIDORIA_EMAIL_USUARIO	CD_AREA	int	4	10	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL_USUARIO	EMAIL_USUARIO	varchar	3000	0	0	NO	NO
dbo	LOG_OUVIDORIA_EMAIL_USUARIO	BL_SUCESSO	bit	1	1	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL_USUARIO	MSG_ERRO	varchar	8000	0	0	YES	NO
dbo	LOG_OUVIDORIA_EMAIL_USUARIO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_OUVIDORIA_EMAIL_USUARIO	BL_ENCAMINHAMENTO_MANUAL	bit	1	1	0	YES	NO
dbo	LOG_OUVIDORIA_PROCEDURES	CD_OUVIDORIA_PROCEDURES	int	4	10	0	NO	YES
dbo	LOG_OUVIDORIA_PROCEDURES	CD_OUVIDORIA	int	4	10	0	YES	NO
dbo	LOG_OUVIDORIA_PROCEDURES	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	LOG_OUVIDORIA_PROCEDURES	CONSULTA	varchar	MAX	0	0	YES	NO
dbo	LOG_OUVIDORIA_PROCEDURES	DH_TIMESTAMP	datetime	8	23	3	NO	NO
dbo	LOG_PERMISSAO	CD_LOG_PERMISSAO	int	4	10	0	NO	YES
dbo	LOG_PERMISSAO	LOG	varchar	MAX	0	0	YES	NO
dbo	LOG_PERMISSAO	DADOS_MANIPULADOS	varchar	MAX	0	0	YES	NO
dbo	LOG_PERMISSAO	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	LOG_PERMISSAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_RENDICAO	CD_LOG_RENDICAO	int	4	10	0	NO	YES
dbo	LOG_RENDICAO	LOG	varchar	MAX	0	0	YES	NO
dbo	LOG_RENDICAO	DADOS_MANIPULADOS	varchar	MAX	0	0	YES	NO
dbo	LOG_RENDICAO	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	LOG_RENDICAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_SMS	CD_LOG_SMS	int	4	10	0	NO	YES
dbo	LOG_SMS	CD_GRUPO	int	4	10	0	YES	NO
dbo	LOG_SMS	TEXTO	varchar	200	0	0	YES	NO
dbo	LOG_SMS	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOG_SMS	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOG_SMS	CD_USUARIO_MANIPULADOR	int	4	10	0	YES	NO
dbo	LOTE_CONSERVACAO	CD_LOTE_CONSERVACAO	int	4	10	0	NO	YES
dbo	LOTE_CONSERVACAO	LOTE_CONSERVACAO	varchar	800	0	0	YES	NO
dbo	LOTE_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOTE_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOTE_EQUIPE_CONSERVACAO	CD_LOTE_EQUIPE_CONSERVACAO	int	4	10	0	NO	YES
dbo	LOTE_EQUIPE_CONSERVACAO	CD_LOTE_CONSERVACAO	int	4	10	0	YES	NO
dbo	LOTE_EQUIPE_CONSERVACAO	CD_EQUIPE	int	4	10	0	YES	NO
dbo	LOTE_EQUIPE_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOTE_EQUIPE_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	LOTE_USUARIO_CONSERVACAO	CD_LOTE_USUARIO_CONSERVACAO	int	4	10	0	NO	YES
dbo	LOTE_USUARIO_CONSERVACAO	CD_LOTE_CONSERVACAO	int	4	10	0	YES	NO
dbo	LOTE_USUARIO_CONSERVACAO	CD_USUARIO	int	4	10	0	YES	NO
dbo	LOTE_USUARIO_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO
dbo	LOTE_USUARIO_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO
dbo	MANIFESTACAO_OUVIDORIA	CD_MANIFESTACAO_OUVIDORIA	int	4	10	0	NO	YES
dbo	MANIFESTACAO_OUVIDORIA	CD_OUVIDORIA	int	4	10	0	YES	NO
dbo	MANIFESTACAO_OUVIDORIA	JUSTIFICATIVA	varchar	MAX	0	0	YES	NO
